User Name,IMEI,Phone Number,Modified Date,Blocked
alldevices@alldevices.uk,359647090651253,882360012775757,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090651261,882360012775776,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090651279,882360012775502,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090651329,882360012775626,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090651337,882360012775669,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090651345,882360012775628,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090653762,882360012775761,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090653770,882360012775678,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090653861,882360012775503,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090655486,882360012775671,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090655502,882360012775675,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090655536,882360012775520,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090655551,882360012775627,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090657326,882360012775546,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090657342,882360012775544,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090657375,882360012775547,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090657417,882360012775541,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090657433,882360012775548,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090657441,882360012775545,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,869530043055314,882360012775601,2/3/2021 12:44:08 AM,True
